web-scraper-order,web-scraper-start-url,category-selector,category-selector-href,list-selector,list-selector-href,people-selector,people-selector-href,height,weight,image-src
"1588820883-8940","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kim Do Yun (1978)","https://wiki.d-addicts.com/Kim_Do_Yun_(1978)","null","null","/images/0/07/Kim_Do_Yun_%281978%29.jpg"
"1588819618-8027","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","N","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=N","No Hyun Hee","https://wiki.d-addicts.com/No_Hyun_Hee","163","42","/images/4/47/NohHyunHee.jpg"
"1588812756-1593","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","H","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=H","Heo In Moo","https://wiki.d-addicts.com/Heo_In_Moo","null","null",""
"1588819582-7985","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","O","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=O","Oh Joo Eun","https://wiki.d-addicts.com/Oh_Joo_Eun","168","48","/images/5/55/Oh_Joo_Eun.jpg"
"1588818780-7419","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Shin Yoon Jung","https://wiki.d-addicts.com/Shin_Yoon_Jung","160","42","/images/1/1b/ShinYoonJung.jpg"
"1588827249-13460","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Ji Il Joo","https://wiki.d-addicts.com/Ji_Il_Joo","178","65","/images/thumb/5/50/JiIlJoo.jpg/200px-JiIlJoo.jpg"
"1588825269-11852","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","P","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=P","Park Byung Hoon","https://wiki.d-addicts.com/Park_Byung_Hoon","null","null","/images/6/67/Park_Byung_Hoon.jpg"
"1588820498-8674","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kim Jung Hwa","https://wiki.d-addicts.com/Kim_Jung_Hwa","172","49","/images/1/16/Kimjunghwa.PNG"
"1588814821-4052","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim So Hee (singer)","https://wiki.d-addicts.com/Kim_So_Hee_(singer)","null","null","/images/thumb/3/3c/Kim_So_Hee_1995.jpg/300px-Kim_So_Hee_1995.jpg"
"1588821646-9434","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jo Soo Hyun","https://wiki.d-addicts.com/Jo_Soo_Hyun","167","42","/images/a/a5/JoSooHyun.jpg"
"1588816814-5939","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","M","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=M","Min Yun Hong","https://wiki.d-addicts.com/Min_Yun_Hong","null","null","/images/thumb/8/8b/Min_yun_hong.jpg/300px-Min_yun_hong.jpg"
"1588821765-9506","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jo An","https://wiki.d-addicts.com/Jo_An","165","45","/images/a/a4/ChoAhn.jpg"
"1588812805-1649","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","G","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=G","Go Bong Hwang","https://wiki.d-addicts.com/Go_Bong_Hwang","null","null",""
"1588827159-13390","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Jo Dong In","https://wiki.d-addicts.com/Jo_Dong_In","184","68","/images/thumb/9/94/Jo_Dong_In.jpg/300px-Jo_Dong_In.jpg"
"1588820102-8374","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Jin Ah","https://wiki.d-addicts.com/Lee_Jin_Ah","164","49","/images/thumb/5/57/LeeJinA.jpg/300px-LeeJinA.jpg"
"1588826570-12899","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Dong Hyun (1974)","https://wiki.d-addicts.com/Kim_Dong_Hyun_(1974)","170","60","/images/thumb/4/4d/Kim_Dong_Hyun.jpg/200px-Kim_Dong_Hyun.jpg"
"1588817317-6353","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","J","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=J","Jang Sung Hwan","https://wiki.d-addicts.com/Jang_Sung_Hwan","null","null",""
"1588827636-13740","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","H","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=H","Hong Woo Jin","https://wiki.d-addicts.com/Hong_Woo_Jin","180","74","/images/8/84/Hong_Woo_Jin.png"
"1588814912-4170","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Joon","https://wiki.d-addicts.com/Kim_Joon","183","68","/images/8/86/Kim_Joon1.jpg"
"1588814210-3346","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","L","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=L","Luna","https://wiki.d-addicts.com/Luna","164","44","/images/4/42/Luna.jpg"
"1588813963-3040","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","O","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=O","Ong Sung Woo","https://wiki.d-addicts.com/Ong_Sung_Woo","178","null","/images/thumb/9/94/Ong_Sung_Woo.jpg/250px-Ong_Sung_Woo.jpg"
"1588820306-8527","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Da In","https://wiki.d-addicts.com/Lee_Da_In","164","40","/images/1/1e/LeeDaIn.jpg"
"1588823438-10586","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","A","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=A","Ahn Young Joo","https://wiki.d-addicts.com/Ahn_Young_Joo","null","null","/images/2/28/Ahn_Young_Joo.jpg"
"1588812951-1796","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","A","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=A","Ahn Hong Ran","https://wiki.d-addicts.com/Ahn_Hong_Ran","null","null",""
"1588824121-11069","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","S","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=S","Suh Jung Joo","https://wiki.d-addicts.com/Suh_Jung_Joo","180","70","/images/thumb/c/c0/Suh_jung_joo.jpg/300px-Suh_jung_joo.jpg"
"1588825363-11913","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","O","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=O","Oh Kwang Rok","https://wiki.d-addicts.com/Oh_Kwang_Rok","171","60","/images/8/8e/OhKwangRok.jpg"
"1588814700-3912","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Yun Woo","https://wiki.d-addicts.com/Kim_Yun_Woo","null","null","/images/4/48/Kim_Yun_Woo.jpg"
"1588817440-6444","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","G","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=G","Go Young Tak","https://wiki.d-addicts.com/Go_Young_Tak","null","null","/images/thumb/1/1f/Go_young_tak.jpg/300px-Go_young_tak.jpg"
"1588818275-7027","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","Y","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=Y","Yoon Woo Jung","https://wiki.d-addicts.com/Yoon_Woo_Jung","160","46","/images/thumb/4/49/Yoon_Woo_Jung.jpg/300px-Yoon_Woo_Jung.jpg"
"1588817888-6755","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","K","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=K","Kim Woo Sun","https://wiki.d-addicts.com/Kim_Woo_Sun","null","null",""
"1588823122-10343","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","C","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=C","Choi In Kyung","https://wiki.d-addicts.com/Choi_In_Kyung","null","null","/images/6/6e/Choi_In_Kyung.jpg"
"1588826178-12495","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Gun (1981)","https://wiki.d-addicts.com/Lee_Gun_(1981)","185","75",""
"1588827081-13329","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Jo Myung Nam","https://wiki.d-addicts.com/Jo_Myung_Nam","170","75","/images/thumb/c/c1/Jo_Myung_Nam.jpg/300px-Jo_Myung_Nam.jpg"
"1588828167-14158","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Choi Kyu Hwan","https://wiki.d-addicts.com/Choi_Kyu_Hwan","184","75","/images/2/26/ChoiKyuHwan.jpg"
"1588819177-7690","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Tam Hee","https://wiki.d-addicts.com/Park_Tam_Hee","165","44","/images/thumb/b/bd/ParkTamHee.jpg/300px-ParkTamHee.jpg"
"1588813665-2660","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","R","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=R","Rumble Fish","https://wiki.d-addicts.com/Rumble_Fish","null","null","/images/thumb/b/bd/Rumble_Fish.jpg/300px-Rumble_Fish.jpg"
"1588814176-3312","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","M","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=M","MayBee","https://wiki.d-addicts.com/MayBee","162","40","/images/3/35/MayBee.jpg"
"1588827782-13867","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","H","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=H","Han Kyu Won","https://wiki.d-addicts.com/Han_Kyu_Won","184","null","/images/thumb/5/56/Han_Kyu_Won.jpg/300px-Han_Kyu_Won.jpg"
"1588825528-12020","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","N","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=N","Nam Kyung Eup","https://wiki.d-addicts.com/Nam_Kyung_Eup","null","null","/images/thumb/8/8d/Nam_Kyung_Eup.jpg/300px-Nam_Kyung_Eup.jpg"
"1588819993-8284","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Min Ji (1988)","https://wiki.d-addicts.com/Lee_Min_Ji_(1988)","163","null","/images/thumb/a/a8/Leeminji.jpg/300px-Leeminji.jpg"
"1588812276-1002","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","K","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=K","Kwon Hye Joo","https://wiki.d-addicts.com/Kwon_Hye_Joo","null","null",""
"1588818694-7361","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Song Chae Hwan","https://wiki.d-addicts.com/Song_Chae_Hwan","162","49","/images/1/1e/SongChaeHwan.jpg"
"1588828008-14031","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Chun Ho Jin","https://wiki.d-addicts.com/Chun_Ho_Jin","173","66","/images/thumb/3/3d/Chun_Ho_Jin.jpg/300px-Chun_Ho_Jin.jpg"
"1588825540-12030","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","N","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=N","Nam Il Woo","https://wiki.d-addicts.com/Nam_Il_Woo","null","null","/images/1/1a/Nam_Il_Woo.jpg"
"1588814856-4098","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Min Young","https://wiki.d-addicts.com/Kim_Min_Young","163","null","/images/thumb/1/1c/Kim_Min_Young.jpg/300px-Kim_Min_Young.jpg"
"1588828243-14217","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Choi Il Hwa","https://wiki.d-addicts.com/Choi_Il_Hwa","168","null","/images/thumb/a/a5/Choi_Il_Hwa.jpg/300px-Choi_Il_Hwa.jpg"
"1588824939-11619","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","P","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=P","Park Min Ho","https://wiki.d-addicts.com/Park_Min_Ho","184","74","/images/b/b0/Park_min_ho.jpg"
"1588817490-6475","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","C","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=C","Choi Won Suk (PD)","https://wiki.d-addicts.com/Choi_Won_Suk_(PD)","null","null",""
"1588825519-12014","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","N","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=N","Nam Myung Ryul","https://wiki.d-addicts.com/Nam_Myung_Ryul","179","67","/images/thumb/b/bd/Nam_Myung_Ryul.jpg/300px-Nam_Myung_Ryul.jpg"
"1588818517-7247","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","W","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=W","Wang Hee Ji","https://wiki.d-addicts.com/Wang_Hee_Ji","167","44","/images/8/88/WangHeeJi.jpg"
"1588817975-6818","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","K","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=K","Kim Heung Dong","https://wiki.d-addicts.com/Kim_Heung_Dong","null","null",""
"1588824868-11569","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","P","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=P","Park Shi Hoo","https://wiki.d-addicts.com/Park_Shi_Hoo","182","70","/images/e/eb/Park_Shi_Hoo.jpg"
"1588821011-9022","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kang Ye Won","https://wiki.d-addicts.com/Kang_Ye_Won","168","47","/images/thumb/0/03/Kang_Ye_Won.jpg/200px-Kang_Ye_Won.jpg"
"1588813106-1982","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","Y","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=Y","Yoo Chae Young","https://wiki.d-addicts.com/Yoo_Chae_Young","162","40","/images/thumb/f/f3/YooChaeYoung.jpg/300px-YooChaeYoung.jpg"
"1588812210-927","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","L","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=L","Lee Hee Woo","https://wiki.d-addicts.com/Lee_Hee_Woo","null","null",""
"1588818183-6962","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","C","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=C","Choi Sung Bum","https://wiki.d-addicts.com/Choi_Sung_Bum","null","null",""
"1588826376-12669","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Ji Ho (2007)","https://wiki.d-addicts.com/Kim_Ji_Ho_(2007)","null","null","/images/thumb/8/81/Kim_Ji_Ho_%282007%29.jpg/300px-Kim_Ji_Ho_%282007%29.jpg"
"1588816062-5245","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","G","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=G","G.O","https://wiki.d-addicts.com/G.O","177","65","/images/thumb/6/6e/G.o.jpg/170px-G.o.jpg"
"1588821310-9201","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jung Ji Ahn","https://wiki.d-addicts.com/Jung_Ji_Ahn","null","null","/images/e/e3/Jung_Hwa_Young.jpg"
"1588822979-10230","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","C","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=C","Chun Yi Seul","https://wiki.d-addicts.com/Chun_Yi_Seul","166","48","/images/thumb/8/88/Yiseul.JPG/300px-Yiseul.JPG"
"1588812365-1115","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","K","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=K","Kim Kyung Hee (writer)","https://wiki.d-addicts.com/Kim_Kyung_Hee_(writer)","null","null",""
"1588825707-12126","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","M","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=M","Maeng Bong Hak","https://wiki.d-addicts.com/Maeng_Bong_Hak","170","70","/images/7/7e/Maeng_Bong_Hak.jpg"
"1588819749-8123","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","M","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=M","Min Ah Ryung","https://wiki.d-addicts.com/Min_Ah_Ryung","166","45","/images/1/1c/Min_Ah_Ryung.jpg"
"1588827314-13509","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Jang Se Jin","https://wiki.d-addicts.com/Jang_Se_Jin","188","null","/images/c/cc/Jang_se_jin.jpg"
"1588825992-12348","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Jae Woo (1991)","https://wiki.d-addicts.com/Lee_Jae_Woo_(1991)","186","75","/images/thumb/e/ec/Lee_Jae_Woo_1991.jpg/300px-Lee_Jae_Woo_1991.jpg"
"1588820725-8825","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kim Hye Ri","https://wiki.d-addicts.com/Kim_Hye_Ri","167","49","/images/6/67/KimHyeRi.jpg"
"1588818829-7451","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Shin Rin Ah","https://wiki.d-addicts.com/Shin_Rin_Ah","null","null","/images/thumb/3/3b/Shinrinah.JPG/230px-Shinrinah.JPG"
"1588817545-6522","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","Y","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=Y","Yoon Sang Ho","https://wiki.d-addicts.com/Yoon_Sang_Ho","null","null",""
"1588824612-11407","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","S","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=S","Seo Ji Hoon","https://wiki.d-addicts.com/Seo_Ji_Hoon","184","null","/images/thumb/e/ef/Seo_Ji_Hoon.jpg/220px-Seo_Ji_Hoon.jpg"
"1588812863-1701","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","C","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=C","Choi Min Ki","https://wiki.d-addicts.com/Choi_Min_Ki","null","null",""
"1588822653-10025","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","H","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=H","Han Chae Kyung","https://wiki.d-addicts.com/Han_Chae_Kyung","169","null","/images/thumb/7/79/Han_Chae_Kyung.jpg/300px-Han_Chae_Kyung.jpg"
"1588826674-13004","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Ki Tae Young","https://wiki.d-addicts.com/Ki_Tae_Young","182","64","/images/2/27/KiTaeYoung.jpg"
"1588820509-8683","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kim Joo Ri","https://wiki.d-addicts.com/Kim_Joo_Ri","172.5","49","/images/thumb/d/d8/Kimjoori.jpg/300px-Kimjoori.jpg"
"1588814521-3727","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","L","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=L","Lee Hyo Ri","https://wiki.d-addicts.com/Lee_Hyo_Ri","166","53","/images/thumb/b/be/Hyori.jpg/201px-Hyori.jpg"
"1588819075-7608","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Seo Ji Hee","https://wiki.d-addicts.com/Seo_Ji_Hee","null","null","/images/5/51/Suh_Ji_Hee.jpg"
"1588820707-8815","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","K","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=K","Kim Hyo Jin","https://wiki.d-addicts.com/Kim_Hyo_Jin","168","47","/images/f/f1/Kimhyujin.PNG"
"1588820221-8467","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Ha Eun (1996)","https://wiki.d-addicts.com/Lee_Ha_Eun_(1996)","172","null","/images/thumb/6/60/Lee_Ha_Eun_%281996%29.jpg/300px-Lee_Ha_Eun_%281996%29.jpg"
"1588821738-9491","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jo Eun Ji","https://wiki.d-addicts.com/Jo_Eun_Ji","168","48","/images/4/4d/Jo_Eun_Ji3.jpg"
"1588817205-6266","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","K","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=K","Kim Dong Hwi","https://wiki.d-addicts.com/Kim_Dong_Hwi","null","null",""
"1588822295-9802","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","H","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=H","Hong Soo Ah","https://wiki.d-addicts.com/Hong_Soo_Ah","168","44","/images/thumb/f/fd/HongSuAH.jpg/300px-HongSuAH.jpg"
"1588827708-13794","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","H","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=H","Hong Eun Taek","https://wiki.d-addicts.com/Hong_Eun_Taek","null","null","/images/thumb/a/a1/Hong_Eun_Taek.jpg/200px-Hong_Eun_Taek.jpg"
"1588819455-7883","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Han Byul","https://wiki.d-addicts.com/Park_Han_Byul","168","47","/images/5/51/ParkHanByul.jpg"
"1588812565-1373","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","J","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=J","Joo Chan Ok","https://wiki.d-addicts.com/Joo_Chan_Ok","null","null",""
"1588815620-4868","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","J","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=J","Jang Jae In","https://wiki.d-addicts.com/Jang_Jae_In","170","null","/images/5/54/Jang_Jae_In.jpg"
"1588814938-4211","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Ji Sung (2000)","https://wiki.d-addicts.com/Kim_Ji_Sung_(2000)","null","null","/images/3/37/Kim_Ji_Sung_%282000%29.jpg"
"1588816494-5653","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","A","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=A","Alex","https://wiki.d-addicts.com/Alex","172","61","/images/9/9a/Alex_chu.jpg"
"1588821428-9263","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jung Da Hye","https://wiki.d-addicts.com/Jung_Da_Hye","174","52","/images/8/86/Jung_Da_Hye.jpg"
"1588817492-6476","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","C","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=C","Choi Moon Suk","https://wiki.d-addicts.com/Choi_Moon_Suk","null","null",""
